GUID,RUN_ID,conductivity,pH,temperature,V_c_T,V_a_T,V_c_1,V_a_1,W_T,W_1,R_W,num_components,recipe,S_pH,PI,PI_equal,PI_pca,rank_PI,rank_cond,rank_gap,score_gap_vs_cond_z
{D18E6191-A2E5-0CB3-64F1-4AC07DFE7B51},AML09092019wxesiv,126.0,8.23,24.1,1.723406,-0.796852,1.633377,-0.549303,2.520258,2.18268,0.8660541896901031,2,Li2SO4:0.40; LiClO4:4.30,1.0,0.7081364920116926,0.6931342307927352,0.6935422824016763,135,170,35,0.1394422310756972
{8BAD5B87-1FF9-874C-DD76-5E134A82BB95},AML09092019wxesiv,113.1,8.22,24.1,1.800024,-0.865311,1.702878,-0.766503,2.6653350000000002,2.469381,0.9264805362177736,3,LiNO3:1.20; Li2SO4:2.20; LiClO4:2.50,1.0,0.7127618763926271,0.6821573511704457,0.8571173790943599,123,195,72,0.28685258964143423
{E79E7A7A-1E1F-D797-EA6B-3C12177C6AA4},AML09092019wxesiv,89.0,8.87,23.7,1.745939,-0.838753,1.65378,-0.664331,2.584692,2.318111,0.896861598983554,3,LiNO3:1.10; Li2SO4:2.60; LiClO4:0.20,0.6300000000000008,0.5350832952309654,0.5098346469220639,0.5928424543644962,218,220,2,0.007968127490039834
{14CC4631-9438-0DE4-CAED-BC7BCC789A80},AML09092019wxesiv,111.4,8.56,22.6,1.81375,-0.856222,1.70669,-0.74771,2.669972,2.4544,0.9192605765154092,3,LiNO3:1.20; Li2SO4:2.30; LiClO4:2.40,0.9399999999999995,0.6970188281300599,0.6663244972629082,0.8195402065758285,151,200,49,0.19521912350597606
{75917368-C4F2-2D58-004B-37AF8D9618ED},AML09092019wxesiv,113.8,8.67,22.2,1.813993,-0.843928,1.716272,-0.745093,2.657921,2.461365,0.9260489683478177,2,LiNO3:3.20; Li2SO4:2.20,0.8300000000000001,0.6778906899948359,0.6508213340367227,0.8012741870108159,162,191,29,0.1155378486055777
{DA70701C-E8A8-D64A-2AE7-3A9E2DF39CCA},AML09092019wxesiv,112.9,8.56,22.1,1.829458,-0.856623,1.72703,-0.771538,2.686081,2.498568,0.9301908617052129,3,LiNO3:3.40; Li2SO4:2.60; LiClO4:0.20,0.9399999999999995,0.7053214693402211,0.6740479622887363,0.8540576102827061,140,196,56,0.22310756972111553
{7E159610-4425-E575-C312-ECD68791BBFA},AML09092019wxesiv,106.8,8.52,22.3,1.785515,-0.85618,1.690542,-0.743253,2.641695,2.433795,0.9213005286378632,3,LiNO3:0.40; Li2SO4:2.60; LiClO4:3.00,0.9800000000000004,0.6909506135955291,0.6592224141265072,0.8170482875336422,154,206,52,0.2091633466135458
{14E79BDB-D31D-D8E8-D107-2AF218B05786},AML09092019wxesiv,114.6,8.56,22.7,1.822804,-0.851705,1.724999,-0.768577,2.674509,2.493576,0.9323490779055146,3,LiNO3:3.00; Li2SO4:2.40; LiClO4:0.80,0.9399999999999995,0.7093538768201343,0.6790016328874962,0.8583731551351513,130,190,60,0.23904382470119523
{A72C06C9-96B8-3AE0-B413-E44B533B7D80},AML09092019wxesiv,112.1,8.53,23.0,1.802847,-0.850915,1.703803,-0.735448,2.653762,2.439251,0.9191672048962944,3,LiNO3:1.10; Li2SO4:2.30; LiClO4:2.60,0.9700000000000006,0.7027039176755261,0.6726083325094128,0.824346124025007,143,198,55,0.21912350597609562
{8460FA6C-2936-6A32-8389-63A7146F26C3},AML09092019wxesiv,104.1,8.47,23.0,1.814344,-0.854755,1.715444,-0.773679,2.669099,2.489123,0.9325705041289214,3,LiNO3:2.50; Li2SO4:3.30; LiClO4:0.70,1.0,0.6926727980453347,0.6585463071877308,0.8539819797035737,153,208,55,0.22111553784860555
{AC425BA5-CC86-AE9C-C831-C8545F35FE82},AML09092019wxesiv,103.5,8.7,23.1,1.793563,-0.847939,1.695483,-0.70694,2.641502,2.402423,0.9094912667111363,3,LiNO3:2.20; Li2SO4:2.60; LiClO4:0.10,0.8000000000000007,0.6369765302893747,0.6081968860628656,0.7259911874818341,186,210,24,0.09561752988047809
{0B7CDECF-A1DB-7731-A7DE-0E1A86BC4242},AML09092019wxesiv,85.7,8.55,23.0,1.779213,-0.864658,1.6831,-0.769343,2.643871,2.452443,0.9275955596925872,3,LiNO3:1.10; Li2SO4:4.70; LiClO4:0.10,0.9499999999999993,0.6379105303198831,0.5989597263334192,0.7791361472261368,185,225,40,0.16135458167330674
{6843B784-18B9-EA48-EE6A-C75E98956A45},AML09092019wxesiv,108.4,8.52,22.7,1.818736,-0.856123,1.720249,-0.776226,2.6748589999999997,2.4964749999999998,0.9333108773210103,3,LiNO3:2.90; Li2SO4:2.90; LiClO4:0.40,0.9800000000000004,0.7008407691964162,0.6679411982790553,0.8604658956320126,146,205,59,0.2350597609561753
{B8B9BA55-6BC1-7FD3-6E1C-7C5E404F07CA},AML09092019wxesiv,101.3,8.52,22.8,1.756965,-0.855407,1.66576,-0.741964,2.612372,2.407724,0.9216619991333546,2,Li2SO4:3.00; LiClO4:3.10,0.9800000000000004,0.6754839821501448,0.6428433851203549,0.7957768714529256,165,212,47,0.18725099601593628
{19A519CC-4DDA-FF5C-EAB4-3A62C7102D74},AML09092019wxesiv,125.6,8.66,22.8,1.826,-0.845606,1.730069,-0.732511,2.671606,2.46258,0.9217601697256257,2,LiNO3:4.00; Li2SO4:1.40,0.8399999999999999,0.7107013885564163,0.6880459651709238,0.8239600149062697,127,171,44,0.1752988047808765
{510B74E2-52ED-BE1C-6249-B3AA0C6C1F3B},AML09102019rsadsq,117.9,8.43,24.0,1.835226,-0.857219,1.738073,-0.767991,2.692445,2.506064,0.9307763018371776,3,LiNO3:3.80; Li2SO4:2.20; LiClO4:0.30,1.0,0.728182370699105,0.698144081427347,0.8870699939301383,112,184,72,0.28685258964143423
{9DDC0334-E767-1FC1-2A06-35B8141EC633},AML09102019rsadsq,43.6,9.36,24.0,1.688497,-0.700746,1.593916,-0.253196,2.389243,1.847112,0.7730950765577215,2,LiNO3:0.30; LiClO4:0.30,0.14000000000000057,0.17808389636794408,0.16980380839853354,0.0,251,245,-6,0.02390438247011952
{6EEFD396-7CA7-B98B-468A-8C9585C22F7E},AML09102019rsadsq,113.7,8.43,23.3,1.841338,-0.85736,1.734331,-0.767581,2.698698,2.501912,0.9270811331983053,3,LiNO3:3.60; Li2SO4:2.60; LiClO4:0.20,1.0,0.717032468860383,0.6854727635500434,0.8719838227188037,118,192,74,0.29482071713147406
{326792BA-52B0-346B-B5B6-1C8C1243BDB4},AML09102019rsadsq,150.5,8.36,22.7,1.873161,-0.851158,1.776409,-0.741636,2.724319,2.518045,0.9242841972617744,3,LiNO3:4.40; Li2SO4:0.10; LiClO4:2.40,1.0,0.8142717795476295,0.7954442896730309,0.9512803274607998,29,88,59,0.2350597609561753
{8B21CCD7-D881-3331-5473-8C59AC6BCE49},AML09102019rsadsq,149.2,8.43,22.1,1.860536,-0.853587,1.763909,-0.734815,2.714123,2.498724,0.9206377161241404,3,LiNO3:4.10; Li2SO4:0.20; LiClO4:2.30,1.0,0.808295090712082,0.7896796971713395,0.9362909873962592,38,95,57,0.22709163346613548
{19651B27-3417-0077-5548-D2598D138A16},AML09102019rsadsq,147.3,8.49,22.1,1.862127,-0.8539,1.766323,-0.729827,2.716027,2.49615,0.919044619217703,3,LiNO3:5.60; Li2SO4:0.20; LiClO4:0.50,1.0,0.8028963691028472,0.7835473663942272,0.9292916322865459,48,108,60,0.23904382470119523
{4827C4CD-35E3-7280-3217-E764C1837CA7},AML09102019rsadsq,152.0,8.47,22.3,1.860857,-0.842351,1.764526,-0.697921,2.703208,2.462447,0.9109350815771483,2,LiNO3:4.60; LiClO4:1.80,1.0,0.8100423031274113,0.7937115172827275,0.9153958804826642,33,80,47,0.18924302788844627
{C28CEA12-11B2-2DA7-EA6C-01A3C921D584},AML09102019rsadsq,152.1,8.39,22.4,1.870245,-0.864322,1.772171,-0.766897,2.734567,2.539068,0.9285082428040708,2,LiNO3:4.90; LiClO4:1.90,1.0,0.8212765921656353,0.802327527674161,0.9683027682842111,18,78,60,0.24103585657370508
{32BEA849-67C7-3B6A-EF9B-8E44A584DA3E},AML09102019rsadsq,141.6,8.4,22.5,1.858411,-0.848835,1.759077,-0.741643,2.707246,2.5007200000000003,0.9237136189323025,3,LiNO3:4.80; Li2SO4:0.60; LiClO4:1.20,1.0,0.7888704458964522,0.7674600901971363,0.9252077696857363,71,128,57,0.22709163346613548
{1E991928-C9E8-5A2E-E2CB-470C75FA7179},AML09102019rsadsq,139.4,8.47,22.5,1.850471,-0.849943,1.752585,-0.739636,2.700414,2.492221,0.9229033029750253,3,LiNO3:4.70; Li2SO4:0.70; LiClO4:0.80,1.0,0.7821336025397112,0.7602213584928147,0.916242871465417,80,135,55,0.22111553784860555
{2035BE8E-3514-264D-B970-5697254F7DB4},AML09102019rsadsq,145.4,8.45,22.6,1.857429,-0.846271,1.763104,-0.726675,2.7037,2.489779,0.9208784258608573,2,LiNO3:5.90; Li2SO4:0.30,1.0,0.7973881046020231,0.777782813452067,0.9251654408977313,60,118,58,0.2350597609561753
{E1B9C944-ECD0-2886-A9A3-A5D85C7A8511},AML09102019rsadsq,136.3,8.35,22.5,1.86064,-0.878782,1.76585,-0.791944,2.7394220000000002,2.557794,0.9336984225139463,3,LiNO3:5.70; Li2SO4:1.00; LiClO4:0.10,1.0,0.7810086984138769,0.7558333962866238,0.9494833031261861,81,144,63,0.2509960159362549
{4E136BD3-2AF4-A606-E15E-6D1EF6CA9FC8},AML09102019rsadsq,150.0,8.55,22.5,1.842282,-0.83314,1.74355,-0.70485,2.675422,2.4484,0.915145349032788,2,LiNO3:3.00; LiClO4:2.80,0.9499999999999993,0.7972479390839162,0.781927264906658,0.8953029401516635,61,91,30,0.12151394422310757
{7E8C6C4A-8588-65CF-733A-5D8B7F3806F3},AML09102019rsadsq,130.1,8.68,22.7,1.818825,-0.840279,1.722682,-0.671549,2.659104,2.394231,0.9003901314126863,3,LiNO3:2.90; Li2SO4:0.60; LiClO4:1.20,0.8200000000000003,0.7073500046138146,0.6894176126428102,0.772733766691864,136,160,24,0.09561752988047806
{C1D69E3B-ED77-43DC-AAB2-9C11978073B2},AML09102019rsadsq,126.2,8.88,22.8,1.804631,-0.813033,1.708323,-0.593889,2.617664,2.302212,0.8794910271142514,3,LiNO3:3.30; Li2SO4:0.20; LiClO4:0.20,0.6199999999999992,0.6131097602590726,0.607068278836913,0.6385643816180245,196,168,-28,0.11155378486055775
{8BA2A463-189D-9C7A-FAB7-9213ED06F56D},AML09102019rsadsq,141.8,8.47,22.8,1.840171,-0.844353,1.741651,-0.735132,2.684524,2.476783,0.9226153314330585,3,LiNO3:3.40; Li2SO4:0.50; LiClO4:2.00,1.0,0.786708550643034,0.7664804054508645,0.914764494172162,76,127,51,0.20318725099601598
{551AEBBE-9DC2-5FAE-193C-69974EBE02EB},AML09112019kspqmt,145.7,8.54,23.7,1.829657,-0.841153,1.724132,-0.740503,2.6708100000000004,2.464635,0.9228043177912317,2,LiNO3:5.30; Li2SO4:0.10,0.9600000000000009,0.7905178545632693,0.7729122525937588,0.9057053907267232,67,117,50,0.19920318725099606
{FEE2BCB8-3D56-4825-CD39-70B89C1AC7BE},AML09112019kspqmt,113.5,8.85,23.1,1.763821,-0.77728,1.672217,-0.465748,2.5411010000000003,2.137965,0.8413538068734772,3,LiNO3:1.30; Li2SO4:0.40; LiClO4:1.90,0.6500000000000004,0.5745916175357433,0.5662788732514955,0.5080587505901478,211,194,-17,0.06772908366533864
{751654AE-5591-0253-5792-4CABD44D12CC},AML09112019kspqmt,145.9,8.39,22.6,1.861618,-0.863998,1.76603,-0.75528,2.725616,2.5213099999999997,0.9250422656749886,3,LiNO3:6.00; Li2SO4:0.30; LiClO4:0.30,1.0,0.8025302596990362,0.7818629891290171,0.9439762630565148,51,114,63,0.25298804780876494
{FDF85545-995D-3C82-54A9-180A45AAFC7E},AML09112019kspqmt,144.3,8.36,22.4,1.866766,-0.869865,1.773003,-0.757081,2.736631,2.530084,0.9245250821173918,3,LiNO3:6.30; Li2SO4:0.40; LiClO4:0.10,1.0,0.7991356609459142,0.7774121745442042,0.943457074050213,56,122,66,0.2649402390438247
{2116DDAD-6554-3D42-C155-2C19C12E7E8E},AML09112019kspqmt,141.1,8.37,22.7,1.858611,-0.853007,1.762835,-0.746835,2.711618,2.50967,0.9255249080069538,3,LiNO3:5.80; Li2SO4:0.60; LiClO4:0.30,1.0,0.7886342025866856,0.7667399822697485,0.9300161030284887,72,130,58,0.2310756972111554
{E4793B85-8A73-61EC-4518-15D0A3827710},AML09112019kspqmt,77.3,8.28,22.7,1.779546,-0.874266,1.684323,-0.797862,2.6538120000000003,2.482185,0.935328124222816,3,LiNO3:0.60; Li2SO4:6.00; LiClO4:0.40,1.0,0.6313485075500651,0.5895663364181193,0.7990540199687993,189,232,43,0.1713147410358566
{402AA53C-4373-9E2B-3C34-6428E1FE98E3},AML09112019kspqmt,84.5,8.72,22.8,1.743245,-0.846196,1.647639,-0.676108,2.589441,2.323747,0.8973932983991526,3,LiNO3:0.60; Li2SO4:3.00; LiClO4:0.40,0.7799999999999994,0.5782606860326707,0.5451943742528539,0.6336709217382509,208,227,19,0.0756972111553785
{AADA8055-CA0E-260A-6A61-D394CB53698C},AML09112019kspqmt,75.7,8.9,22.9,1.710251,-0.800164,1.620764,-0.499373,2.510415,2.120137,0.8445364611030448,3,LiNO3:0.50; Li2SO4:1.80; LiClO4:0.40,0.5999999999999996,0.47050980692124783,0.4469986688062137,0.4107472927682932,238,235,-3,0.011952191235059757
{AC505972-B229-9EFD-7CAB-92DD85BBC3A8},AML09112019kspqmt,145.4,8.35,22.8,1.854445,-0.859002,1.756241,-0.74839,2.713447,2.504631,0.9230440100727967,3,LiNO3:4.50; Li2SO4:0.40; LiClO4:1.90,1.0,0.799233249710556,0.7790425922747236,0.933797057917605,55,118,63,0.2549800796812749
{7DA8C7EE-17CD-AD52-1CEE-8D94AEEFF62C},AML09112019kspqmt,147.6,8.37,22.7,1.862799,-0.858542,1.767808,-0.739866,2.7213410000000002,2.507674,0.9214846650970974,3,LiNO3:6.20; Li2SO4:0.20; LiClO4:0.20,1.0,0.8052099558037427,0.7855805259849691,0.9375822107343798,44,106,62,0.24701195219123506
{37A7AC43-392C-DBAA-4A04-B243832E59DC},AML09112019kspqmt,148.6,8.31,22.7,1.868593,-0.86061,1.772604,-0.747569,2.729203,2.520173,0.9234098746044176,3,LiNO3:6.00; Li2SO4:0.10; LiClO4:0.90,1.0,0.8094109604664844,0.7896822201198089,0.9470559913837108,36,99,63,0.25298804780876494
{DEB28811-229E-51ED-A486-E9CB10EE204C},AML09112019kspqmt,147.2,8.36,22.6,1.864146,-0.866248,1.767323,-0.770444,2.730394,2.537767,0.929450841160653,3,LiNO3:6.20; Li2SO4:0.20; LiClO4:0.20,1.0,0.8081212699315016,0.7874990125196173,0.958806619803003,39,109,70,0.28087649402390436
{E95AC984-62C1-E954-3ED9-5D4E2FB35BFA},AML09112019kspqmt,131.5,8.33,22.6,1.852365,-0.865941,1.754843,-0.766788,2.718306,2.521631,0.9276479542774067,2,LiNO3:5.50; Li2SO4:1.30,1.0,0.7645754441483117,0.7387006470761207,0.9174968249760385,95,157,62,0.24900398406374502
{2A6E732B-42A3-2A6E-E187-CE24495A094D},AML09112019kspqmt,124.7,8.31,22.5,1.836822,-0.859249,1.735511,-0.768722,2.696071,2.504233,0.9288453456900803,3,LiNO3:2.60; Li2SO4:1.80; LiClO4:2.50,1.0,0.7453456235266951,0.7177345908345247,0.8980166919388006,103,172,69,0.2768924302788845
{9B419D4D-F73A-7BE7-23F9-E908B37BBF3A},AML09112019kspqmt,142.4,8.37,22.2,1.856038,-0.87033,1.759323,-0.774854,2.726368,2.534177,0.9295065816500194,3,LiNO3:5.90; Li2SO4:0.50; LiClO4:0.10,1.0,0.79489358338495,0.7726545935805796,0.9474821694475509,64,125,61,0.2450199203187251
{5F5B8DAB-8FC4-8769-12DB-02636BEA884B},AML09122019obgppe,120.7,8.3,23.4,1.760509,-0.768371,1.671471,-0.463963,2.52888,2.135434,0.8444188731770587,2,LiNO3:0.60; LiClO4:3.20,1.0,0.6890637611697342,0.6727640406009873,0.6362486408513818,156,178,22,0.08764940239043822
{C6C1388B-0EAE-5C5F-C476-1B591EB91AB6},AML09122019obgppe,150.1,8.36,23.4,1.861024,-0.873623,1.764339,-0.786819,2.734647,2.551158,0.9329021259416664,1,LiNO3:6.40,1.0,0.8176303336131021,0.7977209481849773,0.9745296747555989,22,89,67,0.2689243027888446
{8ECEE342-3E2B-DECA-D6C5-193D4A4197F7},AML09122019obgppe,142.4,8.29,22.4,1.855266,-0.864898,1.763026,-0.78155,2.720164,2.544576,0.9354494802519261,2,LiNO3:6.40; Li2SO4:0.50,1.0,0.7963950252809034,0.7741270379347106,0.9591749546070465,63,125,62,0.24900398406374502
{945A2792-3DE2-BC64-9396-9B907C416A79},AML09122019obgppe,135.9,8.28,22.0,1.859519,-0.871537,1.763854,-0.774601,2.7310559999999997,2.538455,0.9294774621977726,3,LiNO3:5.40; Li2SO4:1.00; LiClO4:0.60,1.0,0.7779030413709088,0.7530764566712981,0.9356244378643495,83,147,64,0.25498007968127484
{FC71DC24-696F-52C3-9545-4C055822296F},AML09122019obgppe,89.2,8.35,22.0,1.791365,-0.880394,1.696682,-0.786897,2.671759,2.4835789999999998,0.9295670006164477,3,LiNO3:0.60; Li2SO4:4.30; LiClO4:1.60,1.0,0.6572805951300958,0.6185207762142059,0.8169876934876342,175,219,44,0.1752988047808765
{E69E74B6-E786-17A9-1E12-BCED1D5C621B},AML09122019obgppe,145.9,8.35,21.8,1.864955,-0.882344,1.770108,-0.783327,2.747299,2.553435,0.9294346920375248,3,LiNO3:6.20; Li2SO4:0.30; LiClO4:0.40,1.0,0.806193058823195,0.7843686822102344,0.9622741973874496,42,114,72,0.2888446215139443
{37EB9BBE-1ECE-E168-E852-E78D22CEA5E1},AML09122019obgppe,148.4,8.3,22.0,1.864739,-0.854322,1.766448,-0.733417,2.719061,2.499865,0.9193854054763758,3,LiNO3:6.70; Li2SO4:0.10; LiClO4:0.20,1.0,0.8062216158440195,0.7871293937157153,0.9334807535183948,41,101,60,0.2410358565737052
{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},AML09122019obgppe,147.1,8.32,22.4,1.86223,-0.87007,1.767159,-0.76337,2.7323,2.530529,0.9261534238553599,3,LiNO3:6.40; Li2SO4:0.20; LiClO4:0.10,1.0,0.8067974858257567,0.7862205012352036,0.951530975308135,40,111,71,0.2828685258964144
{4BC1C321-A266-3353-216A-5EA2E39B31FB},AML09122019obgppe,82.5,8.44,22.5,1.754175,-0.882545,1.662624,-0.785409,2.63672,2.448033,0.9284387420734853,3,LiNO3:0.20; Li2SO4:4.70; LiClO4:0.90,1.0,0.6397362710540956,0.6001076723833381,0.7875772971802206,184,230,46,0.1832669322709163
{CB416FD7-626E-DE51-6704-7BAB99ABB296},AML09122019obgppe,130.5,8.28,22.6,1.847219,-0.876916,1.747655,-0.800171,2.724135,2.5478259999999997,0.935278905046923,3,LiNO3:5.40; Li2SO4:1.40; LiClO4:0.10,1.0,0.7647497088655697,0.7379554603879243,0.9355061984247909,94,159,65,0.2589641434262948
{BA06F95E-16E5-E634-99A5-1F42B4808823},AML09122019obgppe,131.5,8.3,22.6,1.850171,-0.870331,1.749319,-0.785019,2.7205019999999998,2.534338,0.9315699823047365,3,LiNO3:5.30; Li2SO4:1.30; LiClO4:0.20,1.0,0.7659858462939415,0.7398478177192677,0.9275224985014026,91,157,66,0.2649402390438247
{A5C34257-EAC4-B08E-3534-949A8C5CBFD6},AML09122019obgppe,148.7,8.26,22.7,1.865386,-0.871821,1.764175,-0.771015,2.7372069999999997,2.53519,0.9261959362225802,3,LiNO3:6.40; Li2SO4:0.10; LiClO4:0.50,1.0,0.8115624140811007,0.791354688716113,0.9567524967643645,32,98,66,0.26294820717131473
{83BA2400-8F34-648D-905E-4BC681F80FBA},AML09122019obgppe,145.8,8.29,22.7,1.858713,-0.873092,1.763733,-0.761112,2.731805,2.524845,0.9242405662190383,2,LiNO3:6.40; Li2SO4:0.30,1.0,0.8025645658072453,0.7816243317595415,0.9441419535255493,49,116,67,0.26693227091633465
{F36BCE1F-6019-26C4-D43F-5803697B392B},AML09122019obgppe,147.2,8.33,22.5,1.850527,-0.867837,1.751925,-0.748733,2.7183640000000002,2.500658,0.9199128593521692,3,LiNO3:5.90; Li2SO4:0.20; LiClO4:0.40,1.0,0.8032275117396823,0.7836769368381932,0.9319728897624793,47,109,62,0.24900398406374502
{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},AML09122019obgppe,148.0,8.27,22.7,1.866915,-0.86905,1.76946,-0.76371,2.735965,2.53317,0.9258780722706613,2,LiNO3:6.80; Li2SO4:0.10,1.0,0.8094507572179045,0.7890568248947261,0.9540937469183036,35,104,69,0.2749003984063745
{42B984F1-A86C-915B-29A5-5278C567B874},AML09122019obgppe,144.0,8.25,22.8,1.855353,-0.872338,1.75619,-0.779901,2.727691,2.536091,0.9297574395340233,3,LiNO3:5.60; Li2SO4:0.40; LiClO4:0.90,1.0,0.7993941971666344,0.7776830913992626,0.9518842516900711,54,124,70,0.2788844621513944
{92A8F3EB-9BB6-A2F0-9E54-7167EA5CEDCA},AML07142019eimnsd,13.68,8.11,21.6,1.718158,-0.977907,1.611213,-0.83907,2.696065,2.4502829999999998,0.9088367676595334,4,LiNO3:0.80; Li2SO4:1.50; NaNO3:2.30; NaClO4:0.70,1.0,0.5190810550321889,0.46846756686761587,0.620402619718705,223,249,26,0.10358565737051792
{22426290-2CD4-444A-3191-59779E1EDA88},AML07152019gugozt,133.3,8.66,21.2,1.731527,-0.994383,1.628838,-0.833698,2.72591,2.462536,0.9033812561676652,5,Na2SO4:0.20; LiNO3:0.50; Li2SO4:1.90; NaNO3:1.30; NaClO4:2.10,0.8399999999999999,0.7291371494254446,0.7086343526717459,0.8164929528257878,111,154,43,0.17131474103585653
{347A5ABC-5C82-33B6-088A-396F8A18DA47},AML07152019gugozt,141.2,8.25,21.7,1.686754,-0.989978,1.593865,-0.793636,2.6767320000000003,2.3875010000000003,0.8919462239775966,5,Na2SO4:2.90; LiNO3:0.30; Li2SO4:0.30; NaNO3:0.40; NaClO4:2.30,1.0,0.7719080476827305,0.7538519068540175,0.8391032651203665,88,129,41,0.1633466135458167
{A2A495A8-F61C-44E5-E9D4-AE26837D4586},AML07152019gugozt,11.94,8.34,22.0,1.751981,-1.015987,1.653358,-0.80396,2.7679679999999998,2.457318,0.8877696562966046,5,Na2SO4:0.50; LiNO3:1.60; Li2SO4:0.80; NaNO3:1.30; NaClO4:2.10,1.0,0.5166880084986595,0.46533287669402157,0.5926799974631338,226,250,24,0.09561752988047809
{C6D2EA82-6EC5-8782-4E93-A7B71F02BAB3},AML07152019gugozt,137.7,8.7,22.0,1.697531,-1.009381,1.597924,-0.876003,2.706912,2.4739269999999998,0.9139295994845786,5,Na2SO4:1.70; LiNO3:0.20; Li2SO4:1.00; NaNO3:0.30; NaClO4:2.90,0.8000000000000007,0.7297473417522505,0.7133616283671738,0.8309936562520528,110,141,31,0.12350597609561759
{982982DE-4464-05CC-C5B7-2D8BEF575511},AML07152019gugozt,152.0,8.31,21.7,1.750038,-1.073788,1.649612,-0.694917,2.823826,2.344529,0.8302668082240195,5,Na2SO4:0.60; LiNO3:0.20; Li2SO4:0.20; NaNO3:2.20; NaClO4:2.90,1.0,0.7846074517451734,0.7674434639748756,0.7658600425261698,78,80,2,0.009960159362549903
{F16374D2-0BA8-1940-4C28-612A43D35384},AML07152019gugozt,147.7,8.39,21.5,1.714883,-1.004643,1.617264,-0.688546,2.719526,2.30581,0.8478720188738773,4,Na2SO4:0.90; Li2SO4:0.90; NaNO3:2.30; NaClO4:1.70,1.0,0.7716247884841815,0.757239661553138,0.7640918461657522,89,105,16,0.06374501992031867
{1D7527D2-656B-B124-4DAA-7A31DCD7A637},AML07162019vgtnbi,112.0,8.73,21.2,1.801938,-1.147937,1.698569,-1.016726,2.949875,2.7152950000000002,0.9204779863553542,2,NaNO3:0.40; NaClO4:6.50,0.7699999999999996,0.6747256128027471,0.6409618423738757,0.8718388559033727,166,199,33,0.13147410358565734
{2B84F234-9582-B917-D4B4-2216DA6E59E7},AML07162019vgtnbi,14.12,8.27,21.8,1.771409,-1.062507,1.659823,-0.965246,2.8339160000000003,2.625069,0.9263044493908781,5,Na2SO4:0.30; LiNO3:0.30; Li2SO4:0.60; NaNO3:0.10; NaClO4:5.50,1.0,0.5304928950393843,0.47677803470128394,0.7126660861417478,219,248,29,0.11553784860557768
{B8E56999-C2E3-9C39-8166-0AD55CE28C18},AML07162019vgtnbi,137.3,6.4,21.7,1.673463,-0.943527,1.578432,-0.675838,2.61699,2.25427,0.8613980183340403,5,Na2SO4:3.80; LiNO3:0.10; Li2SO4:0.10; NaNO3:1.60; NaClO4:0.70,0.9000000000000004,0.725150892023819,0.712586271646239,0.707855128901105,115,142,27,0.10956175298804777
{519A9170-94D1-BE43-9C2F-EC6C48CB4C5E},AML07162019vgtnbi,121.9,8.85,21.8,1.780386,-1.146623,1.672885,-1.006359,2.927009,2.6792439999999997,0.9153521564163279,5,Na2SO4:0.10; LiNO3:0.10; Li2SO4:0.30; NaNO3:0.80; NaClO4:5.50,0.6500000000000004,0.6533778994303246,0.6306736412041855,0.8338103585341697,177,177,0,0.0
{25B8EDAA-1D5B-72A3-1111-1D02BB6137CE},AML08302019nyacan,199.5,5.89,23.7,0.829411,-0.890208,0.81387,-0.851601,1.719619,1.6654710000000001,0.9685116296109778,4,Na2SO4:1.00; NaNO3:0.10; NaBr:3.70; NaClO4:0.90,0.3899999999999997,0.5762983935989336,0.6324939404960609,0.5804665102753819,209,1,-208,0.8286852589641435
{826591CA-51A1-E783-2EA4-90C4CEA7FBA2},AML09032019awzhtx,140.2,6.46,22.2,1.757904,-0.853752,1.645444,-0.730741,2.611656,2.376185,0.9098384320140172,3,Na2SO4:1.20; NaNO3:0.50; NaClO4:1.90,0.96,0.7642953942262533,0.7483016242848969,0.8427802858990585,97,132,35,0.1394422310756972
{581514E2-CCDD-EE6E-370D-7D51F99BE5CC},AML09112019kspqmt,115.7,8.78,22.6,1.782481,-0.823637,1.685444,-0.593369,2.606118,2.278813,0.8744089868532431,3,LiNO3:2.40; Li2SO4:0.60; LiClO4:0.70,0.7200000000000006,0.6242761852996719,0.6082757509492654,0.6325267200059033,192,188,-4,0.015936254980079667
